2020-01-21 13:39:00,17.1167,17.1167,17.1167,17.1167,100
2020-01-21 16:00:00,17.0755,17.0755,17.0755,17.0755,300
2020-01-23 17:54:00,17.1945,17.2037,17.1945,17.2037,1300
2020-01-23 17:55:00,16.9839,16.9839,16.9839,16.9839,800
2020-01-23 18:04:00,17.2495,17.2495,17.2495,17.2495,100
2020-01-23 18:29:00,16.9839,16.9839,16.9839,16.9839,100
2020-01-23 18:31:00,17.3959,17.3959,17.3959,17.3959,100
2020-01-24 08:08:00,17.0938,17.0938,17.0938,17.0938,1200
2020-01-24 09:29:00,18.1559,18.4763,18.1559,18.4763,500
2020-01-24 09:30:00,17.7713,17.7713,16.8924,16.9015,51331
2020-01-24 09:31:00,16.8558,16.8741,16.8558,16.8741,317
2020-01-24 09:32:00,16.8832,16.8997,16.8832,16.8997,1776
2020-01-24 09:33:00,16.896,16.9345,16.6177,16.9107,39043
2020-01-24 09:34:00,16.8484,16.9015,16.8466,16.8466,1425
2020-01-24 09:35:00,16.9107,16.9308,16.8649,16.8649,3198
2020-01-24 09:36:00,16.8649,16.8832,16.8466,16.8466,1214
2020-01-24 09:37:00,16.8008,16.9382,16.8008,16.9382,1747
2020-01-24 09:38:00,16.9034,16.9034,16.8008,16.8008,3357
2020-01-24 09:39:00,16.8466,16.9034,16.8008,16.9034,925
2020-01-24 09:40:00,16.9015,16.9015,16.8109,16.8109,1641
2020-01-24 09:41:00,16.8649,16.8649,16.8008,16.8603,3512
2020-01-24 09:42:00,16.8576,16.8576,16.7367,16.8008,585
2020-01-24 09:43:00,16.7367,16.7596,16.7367,16.755,1885
2020-01-24 09:44:00,16.755,16.8576,16.755,16.8283,540
2020-01-24 09:45:00,16.8182,16.8548,16.755,16.8054,2760
2020-01-24 09:46:00,16.8054,16.8054,16.755,16.8054,1760
2020-01-24 09:47:00,16.8054,16.8558,16.755,16.755,4445
2020-01-24 09:48:00,16.8466,16.8466,16.755,16.755,440
2020-01-24 09:49:00,16.755,16.7917,16.7367,16.755,1200
2020-01-24 09:50:00,16.755,16.8255,16.755,16.7917,1510
2020-01-24 09:51:00,16.7734,16.8384,16.755,16.755,1818
2020-01-24 09:52:00,16.7917,16.81,16.7917,16.8008,1196
2020-01-24 09:53:00,16.7917,16.8008,16.7917,16.7917,1440
2020-01-24 09:54:00,16.755,16.81,16.7367,16.81,1790
2020-01-24 09:55:00,16.8457,16.8457,16.7825,16.81,912
2020-01-24 09:56:00,16.7367,16.7917,16.7367,16.7367,600
2020-01-24 09:57:00,16.8136,16.8191,16.7184,16.7825,6910
2020-01-24 09:58:00,16.8191,16.8191,16.8008,16.8008,1080
2020-01-24 10:00:00,16.7825,16.8008,16.755,16.8008,500
2020-01-24 10:01:00,16.81,16.81,16.755,16.755,1600
2020-01-24 10:02:00,16.755,16.755,16.755,16.755,600
2020-01-24 10:03:00,16.755,16.755,16.755,16.755,701
2020-01-24 10:05:00,16.755,16.81,16.755,16.755,2043
2020-01-24 10:06:00,16.755,16.7825,16.7184,16.7825,1245
2020-01-24 10:07:00,16.7642,16.8008,16.7184,16.7734,2824
2020-01-24 10:08:00,16.7184,16.8466,16.7184,16.7825,2200
2020-01-24 10:09:00,16.7825,16.7825,16.7093,16.7093,2211
2020-01-24 10:10:00,16.7093,16.7734,16.7093,16.7459,1100
2020-01-24 10:11:00,16.7184,16.7184,16.7184,16.7184,200
2020-01-24 10:12:00,16.7825,16.8191,16.755,16.755,1800
2020-01-24 10:13:00,16.7779,16.7779,16.755,16.755,360
2020-01-24 10:14:00,16.7734,16.7734,16.7734,16.7734,441
2020-01-24 10:15:00,16.7642,16.8008,16.7642,16.8008,820
2020-01-24 10:16:00,16.7825,16.8173,16.7825,16.8173,1626
2020-01-24 10:17:00,16.755,16.755,16.755,16.755,2300
2020-01-24 10:18:00,16.8063,16.8063,16.8063,16.8063,200
2020-01-24 10:19:00,16.7642,16.8466,16.7642,16.7642,3525
2020-01-24 10:21:00,16.8292,16.8292,16.7642,16.7642,1490
2020-01-24 10:22:00,16.7642,16.7642,16.755,16.755,1651
2020-01-24 10:23:00,16.7642,16.8008,16.7642,16.8008,1132
2020-01-24 10:24:00,16.7642,16.8448,16.7642,16.8008,2665
2020-01-24 10:25:00,16.8008,16.8466,16.8008,16.8008,2900
2020-01-24 10:26:00,16.755,16.755,16.755,16.755,1930
2020-01-24 10:27:00,16.7184,16.7184,16.7184,16.7184,1000
2020-01-24 10:28:00,16.7184,16.7184,16.7184,16.7184,528
2020-01-24 10:29:00,16.7093,16.7184,16.7093,16.7184,300
2020-01-24 10:30:00,16.7138,16.7138,16.7138,16.7138,419
2020-01-24 10:31:00,16.7138,16.7138,16.7138,16.7138,875
2020-01-24 10:32:00,16.7138,16.7138,16.7138,16.7138,240
2020-01-24 10:34:00,16.7138,16.7184,16.7138,16.7138,828
2020-01-24 10:35:00,16.7138,16.7138,16.7138,16.7138,200
2020-01-24 10:37:00,16.7138,16.7138,16.7138,16.7138,242
2020-01-24 10:38:00,16.7138,16.7138,16.7138,16.7138,600
2020-01-24 10:39:00,16.7138,16.7184,16.7138,16.7184,210
2020-01-24 10:40:00,16.7138,16.7138,16.7138,16.7138,650
2020-01-24 10:41:00,16.7138,16.7138,16.7138,16.7138,460
2020-01-24 10:42:00,16.7138,16.7138,16.7138,16.7138,100
2020-01-24 10:43:00,16.7138,16.7138,16.7138,16.7138,870
2020-01-24 10:45:00,16.7138,16.7138,16.7138,16.7138,140
2020-01-24 10:46:00,16.7138,16.7138,16.7138,16.7138,125
2020-01-24 10:47:00,16.7138,16.7138,16.7093,16.7093,500
2020-01-24 10:48:00,16.7138,16.7138,16.7138,16.7138,840
2020-01-24 10:49:00,16.7138,16.7138,16.7138,16.7138,1424
2020-01-24 10:50:00,16.7184,16.7184,16.7138,16.7138,990
2020-01-24 10:52:00,16.7138,16.7138,16.7093,16.7138,1204
2020-01-24 10:53:00,16.7138,16.7184,16.7138,16.7138,1300
2020-01-24 10:54:00,16.7138,16.7138,16.7138,16.7138,222
2020-01-24 10:55:00,16.7138,16.7138,16.7138,16.7138,1200
2020-01-24 10:58:00,16.7138,16.7184,16.7093,16.7184,1500
2020-01-24 10:59:00,16.7157,16.7157,16.7157,16.7157,100
2020-01-24 11:00:00,16.7138,16.7184,16.7093,16.7138,1300
2020-01-24 11:01:00,16.7138,16.7138,16.7138,16.7138,747
2020-01-24 11:02:00,16.7138,16.7138,16.7138,16.7138,500
2020-01-24 11:04:00,16.7138,16.7184,16.7093,16.7138,2010
2020-01-24 11:05:00,16.7138,16.7138,16.7093,16.7093,2160
2020-01-24 11:06:00,16.7138,16.7138,16.7138,16.7138,1400
2020-01-24 11:07:00,16.7138,16.7138,16.7138,16.7138,2000
2020-01-24 11:08:00,16.7138,16.7138,16.7138,16.7138,3074
2020-01-24 11:09:00,16.7138,16.7138,16.7138,16.7138,874
2020-01-24 11:10:00,16.7138,16.7138,16.7138,16.7138,7364
2020-01-24 11:12:00,16.7138,16.7138,16.7138,16.7138,1750
2020-01-24 11:13:00,16.7688,16.7734,16.7688,16.7734,400
2020-01-24 11:14:00,16.7734,16.8255,16.7734,16.8255,550
